Fecha;Fase;Temp_suelo_est_C;GDU_acumulado;Altura_planta_m;ETo_calculada;KC_calculada;ETc_calculada;Precipitacion_Observada_mm;Riego_Recomendado_mm;Agotamiento_Raiz_Dr_mm;Percolacion_Profunda_mm
19/09/2013;Fase de Madurez (V13-R3);14,57;1084,51;2,60;3,91;1,10;4,29;0,00;7,20;0,00;2,91
20/09/2013;Fase de Madurez (V13-R3);14,64;1091,15;2,60;3,01;1,05;3,17;1,01;6,94;0,00;4,78
21/09/2013;Fase de Madurez (V13-R3);15,22;1098,65;2,60;3,15;1,06;3,34;0,19;7,82;0,00;4,66
22/09/2013;Fase de Madurez (V13-R3);15,66;1107,09;2,60;3,58;1,09;3,91;0,05;8,47;0,00;4,62
23/09/2013;Fase de Madurez (V13-R3);16,13;1115,90;2,60;3,70;1,11;4,12;0,00;7,89;0,00;3,77
24/09/2013;Fase de Madurez (V13-R3);16,63;1123,87;2,60;3,07;1,09;3,34;0,24;7,51;0,00;4,41
25/09/2013;Fase de Madurez (V13-R3);17,03;1132,19;2,60;3,36;1,10;3,71;0,00;8,38;0,00;4,67
26/09/2013;Fase de Madurez (V13-R3);17,27;1140,11;2,60;3,80;1,13;4,28;0,00;0,00;4,28;0,00
27/09/2013;Fase de Madurez (V13-R3);16,50;1144,71;2,60;1,24;1,05;1,30;13,24;3,86;0,00;11,51
28/09/2013;Fase de Madurez (V13-R3);15,64;1149,40;2,60;1,84;1,08;1,98;3,80;3,52;0,00;5,34
29/09/2013;Fase de Madurez (V13-R3);14,83;1154,79;2,60;2,36;1,07;2,51;1,02;0,00;1,49;0,00
30/09/2013;Fase de Madurez (V13-R3);14,55;1161,02;2,60;2,17;1,03;2,23;20,58;0,47;0,00;17,33
01/10/2013;Fase de Madurez (V13-R3);15,14;1167,84;2,60;1,42;1,07;1,51;3,93;0,00;0,00;2,42
02/10/2013;Fase de Madurez (V13-R3);15,56;1172,67;2,60;1,70;1,02;1,74;8,60;0,45;0,00;7,31
03/10/2013;Fase de Madurez (V13-R3);15,58;1177,21;2,60;2,27;1,09;2,46;2,87;3,82;0,00;4,23
04/10/2013;Fase de Madurez (V13-R3);14,63;1181,49;2,60;1,99;1,02;2,03;1,24;5,03;0,00;4,23
05/10/2013;Fase de Madurez (V13-R3);13,51;1186,19;2,60;2,26;1,04;2,35;0,61;4,78;0,00;3,04
06/10/2013;Fase de Madurez (V13-R3);12,47;1190,67;2,60;1,95;1,01;1,98;0,00;4,74;0,00;2,76
07/10/2013;Fase de Madurez (V13-R3);11,53;1195,28;2,60;2,05;1,01;2,08;0,72;4,92;0,00;3,56
08/10/2013;Fase de Madurez (V13-R3);11,30;1200,18;2,60;2,10;1,03;2,16;0,00;4,71;0,00;2,56
09/10/2013;Fase de Madurez (V13-R3);10,81;1205,39;2,60;1,87;1,01;1,88;0,00;4,25;0,00;2,36
10/10/2013;Fase de Madurez (V13-R3);10,53;1209,90;2,60;1,87;1,01;1,89;1,12;3,82;0,00;3,04
11/10/2013;Fase de Madurez (V13-R3);10,02;1212,21;2,60;1,34;1,02;1,37;0,21;3,33;0,00;2,18
12/10/2013;Fase de Madurez (V13-R3);9,13;1215,06;2,60;1,63;1,02;1,67;0,00;0,49;1,18;0,00
13/10/2013;Fase de Madurez (V13-R3);9,18;1218,87;2,60;1,79;1,02;1,83;2,71;1,23;0,00;0,93
14/10/2013;Fase de Madurez (V13-R3);9,38;1221,15;2,60;0,92;0,97;0,89;4,14;0,00;0,00;3,25
15/10/2013;Fase de Madurez (V13-R3);10,65;1225,40;2,60;0,87;1,00;0,87;2,70;2,73;0,00;4,56
16/10/2013;Fase de Madurez (V13-R3);12,23;1229,91;2,60;1,42;1,01;1,44;0,63;2,71;0,00;1,91
17/10/2013;Fase de Madurez (V13-R3);13,19;1234,12;2,60;1,02;0,98;1,00;1,03;2,70;0,00;2,74
18/10/2013;Fase de Madurez (V13-R3);13,85;1238,90;2,60;1,91;1,05;2,01;0,61;0,57;0,83;0,00
19/10/2013;Fase de Madurez (V13-R3);13,59;1242,28;2,60;2,06;1,13;2,33;5,58;5,36;0,00;7,78
20/10/2013;Fase de Madurez (V13-R3);13,08;1245,29;2,60;1,72;1,09;1,87;1,63;3,56;0,00;3,33
21/10/2013;Fase de Madurez (V13-R3);12,85;1248,95;2,60;1,42;1,10;1,56;0,13;0,00;1,42;0,00
22/10/2013;Fase Final (R4-R5);12,45;1251,45;2,60;1,31;1,13;1,48;10,21;0,00;0,00;7,31
23/10/2013;Fase Final (R4-R5);12,32;1254,86;2,60;1,86;1,09;2,03;8,06;0,00;0,00;6,03
24/10/2013;Fase Final (R4-R5);12,55;1257,79;2,60;0,82;1,08;0,88;13,17;0,12;0,00;12,40
25/10/2013;Fase Final (R4-R5);12,22;1260,22;2,60;0,95;1,02;0,97;1,53;2,60;0,00;3,17
26/10/2013;Fase Final (R4-R5);11,80;1262,90;2,60;1,41;1,03;1,46;0,13;2,83;0,00;1,51
27/10/2013;Fase Final (R4-R5);10,82;1264,64;2,60;0,98;1,00;0,98;0,07;0,37;0,54;0,00
28/10/2013;Fase Final (R4-R5);9,93;1265,72;2,60;1,18;1,08;1,28;1,93;3,59;0,00;3,70
29/10/2013;Fase Final (R4-R5);8,42;1266,70;2,60;1,40;1,07;1,49;0,60;2,99;0,00;2,09
30/10/2013;Fase Final (R4-R5);6,96;1267,87;2,60;1,13;1,04;1,17;0,16;2,61;0,00;1,60
31/10/2013;Fase Final (R4-R5);6,35;1270,48;2,60;1,25;1,03;1,29;0,00;0,09;1,20;0,00
01/11/2013;Fase Final (R4-R5);6,19;1271,60;2,60;0,69;0,99;0,69;2,97;0,00;0,00;1,09
02/11/2013;Fase Final (R4-R5);7,85;1275,41;2,60;1,29;1,05;1,35;6,72;3,33;0,00;8,70
03/11/2013;Fase Final (R4-R5);8,91;1276,78;2,60;1,55;1,13;1,75;0,00;0,19;1,57;0,00
04/11/2013;Fase Final (R4-R5);10,24;1279,46;2,60;1,33;1,16;1,54;2,17;5,01;0,00;4,07
05/11/2013;Fase Final (R4-R5);11,44;1283,07;2,60;1,62;1,15;1,87;0,02;2,44;0,00;0,59
06/11/2013;Fase Final (R4-R5);10,81;1284,82;2,60;0,65;0,97;0,63;0,00;2,03;0,00;1,40
07/11/2013;Fase Final (R4-R5);11,11;1287,43;2,60;1,10;1,02;1,13;0,24;2,75;0,00;1,86
08/11/2013;Fase Final (R4-R5);10,45;1288,55;2,60;1,45;1,14;1,66;0,00;2,59;0,00;0,93
09/11/2013;Fase Final (R4-R5);8,53;1288,99;2,60;0,79;1,03;0,81;0,00;2,58;0,00;1,76
10/11/2013;Fase Final (R4-R5);8,40;1291,30;2,60;1,44;1,10;1,59;0,00;3,00;0,00;1,42
11/11/2013;Fase Final (R4-R5);8,02;1295,75;2,60;1,34;1,04;1,39;0,29;2,49;0,00;1,39
12/11/2013;Fase Final (R4-R5);7,55;1297,93;2,60;0,83;1,00;0,83;0,00;2,50;0,00;1,67
13/11/2013;Fase Final (R4-R5);8,03;1300,77;2,60;1,53;1,10;1,68;0,36;3,23;0,00;1,91
14/11/2013;Fase Final (R4-R5);7,25;1303,05;2,60;1,30;1,09;1,42;0,00;3,21;0,00;1,80
15/11/2013;Fase Final (R4-R5);6,32;1303,23;2,60;1,52;1,16;1,76;0,00;2,29;0,00;0,53
16/11/2013;Fase Final (R4-R5);5,74;1303,23;2,60;1,19;1,12;1,33;0,88;2,58;0,00;2,12
17/11/2013;Fase Final (R4-R5);5,22;1303,23;2,60;1,07;1,13;1,21;0,05;2,61;0,00;1,46
18/11/2013;Fase Final (R4-R5);4,79;1303,54;2,60;1,22;1,10;1,34;0,32;2,82;0,00;1,80
19/11/2013;Fase Final (R4-R5);4,63;1303,69;2,60;1,43;1,12;1,60;0,64;2,80;0,00;1,84
20/11/2013;Fase Final (R4-R5);3,87;1303,69;2,60;1,03;1,09;1,13;0,00;2,25;0,00;1,13
21/11/2013;Fase Final (R4-R5);3,29;1303,69;2,60;0,95;1,15;1,09;0,84;2,09;0,00;1,84
22/11/2013;Fase Final (R4-R5);2,66;1303,69;2,60;1,06;1,07;1,13;0,76;2,27;0,00;1,89
23/11/2013;Fase Final (R4-R5);1,81;1303,69;2,60;0,93;1,06;0,99;0,00;2,17;0,00;1,18
24/11/2013;Fase Final (R4-R5);1,93;1303,69;2,60;1,15;1,10;1,27;0,25;2,55;0,00;1,53
25/11/2013;Fase Final (R4-R5);1,68;1303,83;2,60;1,09;1,10;1,19;0,96;1,98;0,00;1,74
26/11/2013;Fase Final (R4-R5);1,12;1303,83;2,60;0,65;1,03;0,67;0,28;1,26;0,00;0,87
27/11/2013;Fase Final (R4-R5);0,67;1303,83;2,60;0,63;1,03;0,65;0,00;1,46;0,00;0,81
28/11/2013;Fase Final (R4-R5);-0,31;1303,83;2,60;0,65;1,04;0,68;0,00;1,57;0,00;0,89
29/11/2013;Fase Final (R4-R5);-0,81;1303,88;2,60;0,73;1,05;0,76;0,19;1,64;0,00;1,07
30/11/2013;Fase Final (R4-R5);-0,46;1303,88;2,60;0,89;1,06;0,95;1,30;2,37;0,00;2,72
01/12/2013;Fase Final (R4-R5);-0,05;1303,99;2,60;1,19;1,09;1,30;0,23;2,09;0,00;1,03
02/12/2013;Barbecho / Sin cultivo;0,09;0,00;0,00;0,65;0,00;0,00;0,00;0,00;0,00;0,00
03/12/2013;Barbecho / Sin cultivo;0,06;0,00;0,00;0,78;0,00;0,00;0,20;0,00;0,00;0,00
04/12/2013;Barbecho / Sin cultivo;0,35;0,00;0,00;0,78;0,00;0,00;0,00;0,00;0,00;0,00
05/12/2013;Barbecho / Sin cultivo;-0,03;0,00;0,00;0,31;0,00;0,00;0,20;0,00;0,00;0,00
06/12/2013;Barbecho / Sin cultivo;0,30;0,00;0,00;0,34;0,00;0,00;0,20;0,00;0,00;0,00
07/12/2013;Barbecho / Sin cultivo;0,21;0,00;0,00;0,80;0,00;0,00;0,00;0,00;0,00;0,00
08/12/2013;Barbecho / Sin cultivo;-0,85;0,00;0,00;0,45;0,00;0,00;0,20;0,00;0,00;0,00
09/12/2013;Barbecho / Sin cultivo;-1,05;0,00;0,00;0,52;0,00;0,00;0,00;0,00;0,00;0,00
10/12/2013;Barbecho / Sin cultivo;-1,45;0,00;0,00;0,61;0,00;0,00;0,20;0,00;0,00;0,00
11/12/2013;Barbecho / Sin cultivo;-1,35;0,00;0,00;0,89;0,00;0,00;0,00;0,00;0,00;0,00
12/12/2013;Barbecho / Sin cultivo;-0,41;0,00;0,00;0,49;0,00;0,00;0,40;0,00;0,00;0,00
13/12/2013;Barbecho / Sin cultivo;1,01;0,00;0,00;0,65;0,00;0,00;0,00;0,00;0,00;0,00
14/12/2013;Barbecho / Sin cultivo;1,61;0,00;0,00;0,68;0,00;0,00;0,20;0,00;0,00;0,00
15/12/2013;Barbecho / Sin cultivo;1,28;0,00;0,00;0,31;0,00;0,00;0,00;0,00;0,00;0,00
16/12/2013;Barbecho / Sin cultivo;0,73;0,00;0,00;0,47;0,00;0,00;0,00;0,00;0,00;0,00
17/12/2013;Barbecho / Sin cultivo;0,08;0,00;0,00;0,40;0,00;0,00;0,80;0,00;0,00;0,00
18/12/2013;Barbecho / Sin cultivo;0,78;0,00;0,00;0,33;0,00;0,00;3,18;0,00;0,00;0,00
19/12/2013;Barbecho / Sin cultivo;1,96;0,00;0,00;0,69;0,00;0,00;2,19;0,00;0,00;0,00
20/12/2013;Barbecho / Sin cultivo;2,37;0,00;0,00;0,74;0,00;0,00;0,00;0,00;0,00;0,00
21/12/2013;Barbecho / Sin cultivo;1,64;0,00;0,00;0,36;0,00;0,00;0,20;0,00;0,00;0,00
22/12/2013;Barbecho / Sin cultivo;0,96;0,00;0,00;0,30;0,00;0,00;0,20;0,00;0,00;0,00
23/12/2013;Barbecho / Sin cultivo;1,22;0,00;0,00;0,53;0,00;0,00;0,20;0,00;0,00;0,00
24/12/2013;Barbecho / Sin cultivo;2,68;0,00;0,00;0,77;0,00;0,00;34,63;0,00;0,00;0,00
25/12/2013;Barbecho / Sin cultivo;3,56;0,00;0,00;0,61;0,00;0,00;1,59;0,00;0,00;0,00
26/12/2013;Barbecho / Sin cultivo;4,14;0,00;0,00;0,62;0,00;0,00;0,20;0,00;0,00;0,00
27/12/2013;Barbecho / Sin cultivo;5,10;0,00;0,00;0,94;0,00;0,00;2,19;0,00;0,00;0,00
28/12/2013;Barbecho / Sin cultivo;4,02;0,00;0,00;0,75;0,00;0,00;0,00;0,00;0,00;0,00
29/12/2013;Barbecho / Sin cultivo;3,85;0,00;0,00;0,53;0,00;0,00;0,00;0,00;0,00;0,00
30/12/2013;Barbecho / Sin cultivo;3,25;0,00;0,00;0,32;0,00;0,00;1,59;0,00;0,00;0,00
31/12/2013;Barbecho / Sin cultivo;2,40;0,00;0,00;0,55;0,00;0,00;2,19;0,00;0,00;0,00
01/01/2014;Barbecho / Sin cultivo;3,38;0,00;0,00;0,70;0,00;0,00;0,00;0,00;0,00;0,00
02/01/2014;Barbecho / Sin cultivo;4,81;0,00;0,00;0,54;0,00;0,00;0,00;0,00;0,00;0,00
03/01/2014;Barbecho / Sin cultivo;6,54;0,00;0,00;0,73;0,00;0,00;0,00;0,00;0,00;0,00
04/01/2014;Barbecho / Sin cultivo;6,02;0,00;0,00;0,90;0,00;0,00;12,94;0,00;0,00;0,00
05/01/2014;Barbecho / Sin cultivo;5,43;0,00;0,00;0,51;0,00;0,00;1,59;0,00;0,00;0,00
06/01/2014;Barbecho / Sin cultivo;5,64;0,00;0,00;0,54;0,00;0,00;2,60;0,00;0,00;0,00
07/01/2014;Barbecho / Sin cultivo;5,76;0,00;0,00;0,53;0,00;0,00;6,00;0,00;0,00;0,00
08/01/2014;Barbecho / Sin cultivo;6,88;0,00;0,00;0,78;0,00;0,00;0,00;0,00;0,00;0,00
09/01/2014;Barbecho / Sin cultivo;7,22;0,00;0,00;0,88;0,00;0,00;0,00;0,00;0,00;0,00
10/01/2014;Barbecho / Sin cultivo;6,51;0,00;0,00;0,64;0,00;0,00;0,00;0,00;0,00;0,00
11/01/2014;Barbecho / Sin cultivo;5,32;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00
12/01/2014;Barbecho / Sin cultivo;4,28;0,00;0,00;0,39;0,00;0,00;0,00;0,00;0,00;0,00
13/01/2014;Barbecho / Sin cultivo;3,49;0,00;0,00;0,71;0,00;0,00;0,00;0,00;0,00;0,00
14/01/2014;Barbecho / Sin cultivo;3,81;0,00;0,00;0,91;0,00;0,00;0,00;0,00;0,00;0,00
15/01/2014;Barbecho / Sin cultivo;4,47;0,00;0,00;0,60;0,00;0,00;5,50;0,00;0,00;0,00
16/01/2014;Barbecho / Sin cultivo;4,45;0,00;0,00;0,88;0,00;0,00;0,00;0,00;0,00;0,00
17/01/2014;Barbecho / Sin cultivo;4,60;0,00;0,00;0,49;0,00;0,00;2,00;0,00;0,00;0,00
18/01/2014;Barbecho / Sin cultivo;3,76;0,00;0,00;0,72;0,00;0,00;2,00;0,00;0,00;0,00
19/01/2014;Barbecho / Sin cultivo;2,76;0,00;0,00;0,94;0,00;0,00;3,00;0,00;0,00;0,00
20/01/2014;Barbecho / Sin cultivo;2,47;0,00;0,00;0,85;0,00;0,00;0,00;0,00;0,00;0,00
21/01/2014;Barbecho / Sin cultivo;2,17;0,00;0,00;0,43;0,00;0,00;7,40;0,00;0,00;0,00
22/01/2014;Barbecho / Sin cultivo;2,42;0,00;0,00;1,05;0,00;0,00;0,00;0,00;0,00;0,00
23/01/2014;Barbecho / Sin cultivo;2,79;0,00;0,00;0,96;0,00;0,00;0,00;0,00;0,00;0,00
24/01/2014;Barbecho / Sin cultivo;3,60;0,00;0,00;1,05;0,00;0,00;0,00;0,00;0,00;0,00
25/01/2014;Barbecho / Sin cultivo;5,31;0,00;0,00;1,24;0,00;0,00;0,00;0,00;0,00;0,00
26/01/2014;Barbecho / Sin cultivo;6,20;0,00;0,00;0,84;0,00;0,00;0,00;0,00;0,00;0,00
27/01/2014;Barbecho / Sin cultivo;6,17;0,00;0,00;1,29;0,00;0,00;0,20;0,00;0,00;0,00
28/01/2014;Barbecho / Sin cultivo;5,49;0,00;0,00;0,98;0,00;0,00;1,00;0,00;0,00;0,00
29/01/2014;Barbecho / Sin cultivo;3,75;0,00;0,00;1,00;0,00;0,00;0,50;0,00;0,00;0,00
30/01/2014;Barbecho / Sin cultivo;2,56;0,00;0,00;0,99;0,00;0,00;0,00;0,00;0,00;0,00
31/01/2014;Barbecho / Sin cultivo;3,29;0,00;0,00;0,94;0,00;0,00;0,00;0,00;0,00;0,00
01/02/2014;Barbecho / Sin cultivo;3,32;0,00;0,00;1,28;0,00;0,00;1,20;0,00;0,00;0,00
02/02/2014;Barbecho / Sin cultivo;3,32;0,00;0,00;0,88;0,00;0,00;0,00;0,00;0,00;0,00
03/02/2014;Barbecho / Sin cultivo;2,94;0,00;0,00;1,00;0,00;0,00;3,20;0,00;0,00;0,00
04/02/2014;Barbecho / Sin cultivo;2,04;0,00;0,00;0,70;0,00;0,00;11,00;0,00;0,00;0,00
05/02/2014;Barbecho / Sin cultivo;2,29;0,00;0,00;1,10;0,00;0,00;0,20;0,00;0,00;0,00
06/02/2014;Barbecho / Sin cultivo;3,54;0,00;0,00;1,28;0,00;0,00;6,00;0,00;0,00;0,00
07/02/2014;Barbecho / Sin cultivo;4,11;0,00;0,00;0,93;0,00;0,00;1,00;0,00;0,00;0,00
08/02/2014;Barbecho / Sin cultivo;4,39;0,00;0,00;1,46;0,00;0,00;0,00;0,00;0,00;0,00
09/02/2014;Barbecho / Sin cultivo;3,68;0,00;0,00;0,60;0,00;0,00;2,59;0,00;0,00;0,00
10/02/2014;Barbecho / Sin cultivo;2,35;0,00;0,00;1,08;0,00;0,00;0,00;0,00;0,00;0,00
11/02/2014;Barbecho / Sin cultivo;1,91;0,00;0,00;0,65;0,00;0,00;1,00;0,00;0,00;0,00
12/02/2014;Barbecho / Sin cultivo;1,04;0,00;0,00;0,41;0,00;0,00;0,00;0,00;0,00;0,00
13/02/2014;Barbecho / Sin cultivo;2,53;0,00;0,00;1,64;0,00;0,00;0,00;0,00;0,00;0,00
14/02/2014;Barbecho / Sin cultivo;4,32;0,00;0,00;1,47;0,00;0,00;0,00;0,00;0,00;0,00
15/02/2014;Barbecho / Sin cultivo;4,68;0,00;0,00;1,02;0,00;0,00;0,00;0,00;0,00;0,00
16/02/2014;Barbecho / Sin cultivo;5,12;0,00;0,00;1,37;0,00;0,00;0,00;0,00;0,00;0,00
17/02/2014;Barbecho / Sin cultivo;3,95;0,00;0,00;0,99;0,00;0,00;0,00;0,00;0,00;0,00
18/02/2014;Barbecho / Sin cultivo;2,81;0,00;0,00;1,32;0,00;0,00;0,00;0,00;0,00;0,00
19/02/2014;Barbecho / Sin cultivo;3,48;0,00;0,00;1,63;0,00;0,00;0,00;0,00;0,00;0,00
20/02/2014;Barbecho / Sin cultivo;4,36;0,00;0,00;1,28;0,00;0,00;0,60;0,00;0,00;0,00
21/02/2014;Barbecho / Sin cultivo;4,51;0,00;0,00;1,44;0,00;0,00;0,20;0,00;0,00;0,00
22/02/2014;Barbecho / Sin cultivo;4,54;0,00;0,00;1,34;0,00;0,00;0,00;0,00;0,00;0,00
23/02/2014;Barbecho / Sin cultivo;4,32;0,00;0,00;1,60;0,00;0,00;0,00;0,00;0,00;0,00
24/02/2014;Barbecho / Sin cultivo;4,02;0,00;0,00;0,92;0,00;0,00;0,20;0,00;0,00;0,00
25/02/2014;Barbecho / Sin cultivo;4,18;0,00;0,00;1,65;0,00;0,00;3,18;0,00;0,00;0,00
26/02/2014;Barbecho / Sin cultivo;3,88;0,00;0,00;1,32;0,00;0,00;1,19;0,00;0,00;0,00
27/02/2014;Barbecho / Sin cultivo;4,41;0,00;0,00;2,02;0,00;0,00;0,00;0,00;0,00;0,00
28/02/2014;Barbecho / Sin cultivo;4,75;0,00;0,00;1,95;0,00;0,00;1,00;0,00;0,00;0,00
01/03/2014;Barbecho / Sin cultivo;5,61;0,00;0,00;1,06;0,00;0,00;2,19;0,00;0,00;0,00
02/03/2014;Barbecho / Sin cultivo;7,05;0,00;0,00;1,41;0,00;0,00;0,00;0,00;0,00;0,00
03/03/2014;Barbecho / Sin cultivo;6,04;0,00;0,00;1,60;0,00;0,00;0,40;0,00;0,00;0,00
04/03/2014;Barbecho / Sin cultivo;5,87;0,00;0,00;1,31;0,00;0,00;0,00;0,00;0,00;0,00
05/03/2014;Barbecho / Sin cultivo;6,34;0,00;0,00;3,02;0,00;0,00;0,00;0,00;0,00;0,00
06/03/2014;Barbecho / Sin cultivo;6,06;0,00;0,00;2,33;0,00;0,00;0,00;0,00;0,00;0,00
07/03/2014;Barbecho / Sin cultivo;7,45;0,00;0,00;2,51;0,00;0,00;0,00;0,00;0,00;0,00
08/03/2014;Barbecho / Sin cultivo;8,38;0,00;0,00;2,59;0,00;0,00;0,00;0,00;0,00;0,00
09/03/2014;Barbecho / Sin cultivo;8,23;0,00;0,00;2,61;0,00;0,00;0,00;0,00;0,00;0,00
10/03/2014;Barbecho / Sin cultivo;8,45;0,00;0,00;2,70;0,00;0,00;0,00;0,00;0,00;0,00
11/03/2014;Barbecho / Sin cultivo;8,18;0,00;0,00;2,65;0,00;0,00;0,00;0,00;0,00;0,00
12/03/2014;Barbecho / Sin cultivo;7,79;0,00;0,00;2,58;0,00;0,00;0,00;0,00;0,00;0,00
13/03/2014;Barbecho / Sin cultivo;7,37;0,00;0,00;2,53;0,00;0,00;0,00;0,00;0,00;0,00
14/03/2014;Barbecho / Sin cultivo;7,07;0,00;0,00;2,40;0,00;0,00;0,20;0,00;0,00;0,00
15/03/2014;Barbecho / Sin cultivo;7,42;0,00;0,00;2,89;0,00;0,00;0,00;0,00;0,00;0,00
16/03/2014;Barbecho / Sin cultivo;8,14;0,00;0,00;3,47;0,00;0,00;0,00;0,00;0,00;0,00
17/03/2014;Barbecho / Sin cultivo;9,22;0,00;0,00;3,18;0,00;0,00;0,00;0,00;0,00;0,00
18/03/2014;Barbecho / Sin cultivo;10,21;0,00;0,00;3,13;0,00;0,00;0,00;0,00;0,00;0,00
19/03/2014;Barbecho / Sin cultivo;9,93;0,00;0,00;2,48;0,00;0,00;0,00;0,00;0,00;0,00
20/03/2014;Barbecho / Sin cultivo;9,94;0,00;0,00;2,73;0,00;0,00;0,00;0,00;0,00;0,00
21/03/2014;Barbecho / Sin cultivo;9,72;0,00;0,00;2,41;0,00;0,00;2,79;0,00;0,00;0,00
22/03/2014;Barbecho / Sin cultivo;8,18;0,00;0,00;2,54;0,00;0,00;0,00;0,00;0,00;0,00
23/03/2014;Barbecho / Sin cultivo;7,20;0,00;0,00;2,44;0,00;0,00;0,00;0,00;0,00;0,00
24/03/2014;Barbecho / Sin cultivo;5,98;0,00;0,00;1,98;0,00;0,00;1,19;0,00;0,00;0,00
25/03/2014;Barbecho / Sin cultivo;4,47;0,00;0,00;1,80;0,00;0,00;2,79;0,00;0,00;0,00
26/03/2014;Barbecho / Sin cultivo;4,22;0,00;0,00;2,47;0,00;0,00;0,60;0,00;0,00;0,00
27/03/2014;Barbecho / Sin cultivo;4,00;0,00;0,00;2,24;0,00;0,00;0,20;0,00;0,00;0,00
28/03/2014;Barbecho / Sin cultivo;3,91;0,00;0,00;1,77;0,00;0,00;1,19;0,00;0,00;0,00
29/03/2014;Barbecho / Sin cultivo;4,23;0,00;0,00;0,67;0,00;0,00;19,70;0,00;0,00;0,00
30/03/2014;Barbecho / Sin cultivo;5,10;0,00;0,00;2,38;0,00;0,00;2,79;0,00;0,00;0,00
31/03/2014;Barbecho / Sin cultivo;6,37;0,00;0,00;1,46;0,00;0,00;15,32;0,00;0,00;0,00
01/04/2014;Barbecho / Sin cultivo;7,19;0,00;0,00;1,20;0,00;0,00;10,95;0,00;0,00;0,00
02/04/2014;Barbecho / Sin cultivo;7,69;0,00;0,00;1,48;0,00;0,00;5,97;0,00;0,00;0,00
03/04/2014;Barbecho / Sin cultivo;7,64;0,00;0,00;3,49;0,00;0,00;4,78;0,00;0,00;0,00
04/04/2014;Barbecho / Sin cultivo;7,09;0,00;0,00;1,27;0,00;0,00;3,38;0,00;0,00;0,00
05/04/2014;Barbecho / Sin cultivo;7,78;0,00;0,00;2,35;0,00;0,00;0,20;0,00;0,00;0,00
06/04/2014;Barbecho / Sin cultivo;8,83;0,00;0,00;2,96;0,00;0,00;0,00;0,00;0,00;0,00
07/04/2014;Barbecho / Sin cultivo;10,19;0,00;0,00;3,65;0,00;0,00;0,00;0,00;0,00;0,00
08/04/2014;Barbecho / Sin cultivo;11,44;0,00;0,00;3,11;0,00;0,00;0,00;0,00;0,00;0,00
09/04/2014;Barbecho / Sin cultivo;11,85;0,00;0,00;3,60;0,00;0,00;0,20;0,00;0,00;0,00
10/04/2014;Barbecho / Sin cultivo;12,75;0,00;0,00;4,19;0,00;0,00;4,38;0,00;0,00;0,00
11/04/2014;Barbecho / Sin cultivo;12,51;0,00;0,00;3,27;0,00;0,00;0,00;0,00;0,00;0,00
12/04/2014;Barbecho / Sin cultivo;12,54;0,00;0,00;3,55;0,00;0,00;0,00;0,00;0,00;0,00
13/04/2014;Barbecho / Sin cultivo;12,61;0,00;0,00;3,79;0,00;0,00;0,00;0,00;0,00;0,00
14/04/2014;Barbecho / Sin cultivo;12,19;0,00;0,00;3,72;0,00;0,00;0,00;0,00;0,00;0,00
15/04/2014;Fase Inicial (VE-V4);13,01;5,81;0,05;3,75;1,17;4,37;1,02;0,00;3,35;0,00
16/04/2014;Fase Inicial (VE-V4);14,05;12,56;0,05;4,35;1,17;5,09;4,57;5,88;0,00;2,00
17/04/2014;Fase Inicial (VE-V4);14,78;20,03;0,05;3,88;1,16;4,51;0,00;2,52;2,00;0,00
18/04/2014;Fase Inicial (VE-V4);15,33;27,01;0,05;4,20;1,18;4,94;0,00;0,00;6,94;0,00
19/04/2014;Fase Inicial (VE-V4);14,82;32,32;0,05;3,60;1,05;3,79;8,92;0,00;1,80;0,00
20/04/2014;Fase Inicial (VE-V4);13,32;34,60;0,05;3,08;1,18;3,63;7,88;3,85;0,00;6,29
21/04/2014;Fase Inicial (VE-V4);11,67;37,32;0,05;3,30;1,17;3,87;0,00;1,99;1,88;0,00
22/04/2014;Fase Inicial (VE-V4);10,17;39,60;0,05;2,90;1,18;3,42;0,63;3,55;1,12;0,00
23/04/2014;Fase Inicial (VE-V4);9,52;42,41;0,05;3,52;1,18;4,14;0,60;2,50;2,15;0,00
24/04/2014;Fase Inicial (VE-V4);9,10;44,40;0,05;3,21;1,18;3,78;0,38;3,69;1,86;0,00
25/04/2014;Fase Inicial (VE-V4);8,49;45,71;0,05;2,76;1,17;3,24;0,00;1,10;4,00;0,00
26/04/2014;Fase Inicial (VE-V4);8,60;48,49;0,05;3,47;1,19;4,14;3,92;6,32;0,00;2,10
27/04/2014;Fase Inicial (VE-V4);8,08;50,78;0,05;3,63;1,20;4,34;0,00;2,53;1,81;0,00
28/04/2014;Fase Inicial (VE-V4);9,24;54,59;0,05;4,07;1,20;4,88;0,00;4,50;2,19;0,00
29/04/2014;Fase Inicial (VE-V4);10,60;58,73;0,05;4,06;1,19;4,85;0,00;4,95;2,08;0,00
30/04/2014;Fase Inicial (VE-V4);11,33;63,38;0,05;4,22;1,18;4,99;0,00;5,10;1,97;0,00
01/05/2014;Fase Inicial (VE-V4);12,46;68,92;0,05;4,76;1,18;5,63;0,43;5,09;2,08;0,00
02/05/2014;Fase Inicial (VE-V4);12,14;72,83;0,05;4,42;1,19;5,25;0,00;4,62;2,71;0,00
